,Unnamed: 0,new_words,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
0,0,Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.,0,0.1224707886576652,0.1752499938011169,0.3833297789096832,0.3655396103858948,0.4101853966712951,0.4051235616207123,0.3204996287822723,0.3100028336048126,0.46998992562294,0.4888238310813904,0.797417163848877,0.3381709456443786,0.3989045917987823,0.4481549859046936,1.1167696714401243,0.4830741584300995,0.424634724855423,0.8862188458442688,0.5338543653488159,0.5295472741127014,0.4482453167438507,0.4598174095153808,0.6133111119270325,0.5817341804504395,0.6785059571266174,0.502295732498169,0.6435506939888,0.6399222016334534,0.6888637542724609,0.6287782788276672,1.2623536586761477,0.7384465932846069,0.714130163192749,0.6857839822769165,0.7677720189094543,1.2954959869384766,0.7450444102287292,0.8055672645568848,0.7959463596343994,0.7921084761619568,0.9443907141685486,0.8699113130569458,0.84187251329422,1.0472537279129028,1.2850642204284668,0.5972130298614502,0.9747843742370604,1.259084701538086,1.076499342918396,1.1568681001663208,1.2570074796676636,1.841073751449585,2.2476625442504883,1.4234176874160769,1.2499403953552246,1.3209232091903689,1.2659339904785156,1.7742159366607666,1.6678129434585571,1.7579782009124756,2.448775053024292,1.9777302742004397,1.4677578210830688,1.370380163192749,1.0201815366744995,0.6120766997337341,0.2198213040828704,2.14732027053833,1.577229142189026,0.9656745791435242,0.8288190364837646,0.5395851135253906,0.4773530960083008,1.6699256896972656,1.2081854343414309,0.8913522362709045,0.7013767957687378,0.4467024207115173,1.0314990282058716,0.8818038105964661,0.6485111713409424,0.4787134230136871,0.6169182658195496,0.5478781461715698,0.4932383000850677,0.3170350193977356,0.218680739402771,0.1899186223745346,0.1894055902957916,0.4531793296337127,0.4090032279491424,0.1932858228683471,0.3140944540500641,0.3478570878505707,0.310639888048172,0.2293873131275177,0.1780270189046859,0.1446551829576492,0.3202529847621918,0.1742686331272125,0.6900549530982971,0.1885038316249847,0.1694233417510986,0.2372463345527649,0.0
1,1,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",0,0.1501180231571197,0.1707311272621154,0.3793505132198334,0.3709633648395538,0.4299912750720978,0.451850414276123,0.3222727179527282,0.3769294023513794,0.4892967343330383,0.4974114000797272,0.8972188830375671,0.2997076213359833,0.4124555885791778,0.5106862187385559,1.1836813688278198,0.5267877578735352,0.4005777835845947,0.9027974605560304,0.5540519952774048,0.4971766769886017,0.4291222393512726,0.4745338857173919,0.6475966572761536,0.5712584257125854,0.7058044672012329,0.4589840769767761,0.6080682873725891,0.6031043529510498,0.6640693545341492,0.6483598351478577,1.079607605934143,0.6935284733772278,0.6851058006286621,0.6189272999763489,0.7250170111656189,1.4703954458236694,0.749385416507721,0.778740406036377,0.7725784182548523,0.7842779755592346,0.9240571856498718,0.8989279866218567,0.8399850130081177,0.949434459209442,1.266250491142273,0.5762640833854675,0.9597600102424622,1.2131202220916748,1.0495232343673706,1.117300510406494,1.284430980682373,1.7152539491653442,2.188554525375366,1.314443826675415,1.1737284660339355,1.1519145965576172,1.2065722942352295,1.553274154663086,1.4699240922927856,1.5711493492126465,2.0626797676086426,1.709741711616516,1.2403979301452637,1.201823353767395,0.900020956993103,0.5547782778739929,0.2295106798410415,1.6233402490615845,1.227135181427002,0.8008789420127869,0.7506771683692932,0.4974986612796783,0.4487790167331695,1.3026772737503052,1.000188946723938,0.8128604292869568,0.6969253420829773,0.4767506122589111,0.8509224057197571,0.7902589440345764,0.6232227683067322,0.5128656029701233,0.5343403816223145,0.510004997253418,0.459402322769165,0.3495415151119232,0.2392436861991882,0.1815792024135589,0.2004468291997909,0.4084308743476867,0.411641776561737,0.1917252838611602,0.3164779245853424,0.3428460955619812,0.3367906212806701,0.2230906039476394,0.1910493820905685,0.1702790409326553,0.2930448055267334,0.1615089029073715,0.8200384974479675,0.2043742388486862,0.197840929031372,0.2464644312858581,0.0
2,2,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",0,0.1179634556174278,0.1475309878587722,0.3753714561462402,0.5203263759613037,0.5576878786087036,0.4247582554817199,0.2371072620153427,0.2786624431610107,0.449624091386795,0.6193342804908752,0.8249443769454956,0.2363920956850052,0.3274771273136139,0.482083797454834,1.067621827125549,0.5729844570159912,0.3880084753036499,0.8041979670524597,0.6273414492607117,0.6744661331176758,0.4689098298549652,0.5170933604240417,0.7311596274375916,0.5742584466934204,0.5865499973297119,0.4596276581287384,0.5937903523445129,0.5973312854766846,0.654554545879364,0.7081875801086426,1.2723312377929688,0.6855241060256958,0.6596234440803528,0.647794246673584,0.7148445248603821,1.6348545551300049,0.6989847421646118,0.7353264689445496,0.7425075173377991,0.7107009887695312,0.8408054113388062,0.7687040567398071,0.7606104016304016,0.971757709980011,1.1502554416656494,0.5219131112098694,0.8646165132522583,1.1242449283599854,0.9726400375366212,1.04011332988739,1.3360811471939087,2.0333669185638428,1.9387236833572388,1.3234221935272217,1.2252589464187622,1.3561742305755615,1.262317776679993,1.7663768529891968,1.7464381456375122,1.8890612125396729,2.135760307312012,2.145150661468506,1.6594594717025757,1.537917971611023,1.0856733322143557,0.5882521867752075,0.1481125354766845,2.135268449783325,1.844610333442688,1.3543095588684082,1.0160633325576782,0.6099419593811035,0.3326874375343323,1.9719045162200928,1.5404564142227173,1.2016127109527588,0.8113117814064026,0.4248916804790497,1.2839491367340088,1.1025235652923584,0.7605355978012085,0.4864326119422912,0.7483906149864197,0.6383096575737,0.509222149848938,0.4243704974651336,0.2582052648067474,0.1350467801094055,0.2476810216903686,0.4405242204666137,0.5804280638694763,0.2231722325086593,0.2614136636257171,0.4771453142166137,0.3334753215312958,0.260285884141922,0.2133031040430069,0.1106201857328414,0.3965623378753662,0.1475822925567627,0.609133780002594,0.1738407462835312,0.1336980611085891,0.2890408039093017,0.0
3,3,"Slow, silly and unintentionally hilarious.",0,0.1658518016338348,0.1799174845218658,0.4303148984909057,0.4883653223514557,0.4652292430400848,0.4267363846302032,0.4028377830982208,0.4309900403022766,0.683820366859436,0.5988198518753052,0.8116286396980286,0.3120283484458923,0.6229182481765747,0.4553405940532684,0.948935866355896,0.6994160413742065,0.5178201794624329,0.7874069809913635,0.812005341053009,0.5074738264083862,0.6137632131576538,0.5897947549819946,0.8088217377662659,0.5621179342269897,0.5420937538146973,0.5564867854118347,0.6134546399116516,0.5681242942810059,0.6303126215934753,0.625840961933136,1.3866294622421265,0.6880306005477905,0.6513509750366211,0.608529806137085,0.6716146469116211,1.3369920253753662,0.8499041795730591,0.7431612610816956,0.7527093887329102,0.7237974405288696,0.8001472353935242,0.830574631690979,0.8218324780464172,0.7728548645973206,1.069806694984436,0.4977571368217468,0.7658694982528687,0.9069002866744996,0.8284991979598999,0.903692066669464,1.0869160890579224,1.5995831489562988,1.5316779613494873,0.996048092842102,0.9307332038879396,0.9524494409561156,0.9453981518745422,1.2367477416992188,1.2187029123306274,1.4135198593139648,1.4654037952423096,1.3819462060928345,1.2243958711624146,1.2246947288513184,0.9522162675857544,0.5688512921333313,0.2101808339357376,1.4394134283065796,1.2775003910064695,0.9655582308769226,1.0282896757125854,0.5661315321922302,0.396541565656662,1.4425218105316162,1.1978243589401243,1.0061700344085691,0.8380489945411682,0.570364773273468,1.0523276329040527,1.0146986246109009,0.7966974973678589,0.6391895413398743,0.7061167359352112,0.660732626914978,0.5833736658096313,0.4521179795265198,0.2644199430942535,0.196190670132637,0.210891842842102,0.4989796280860901,0.5694332718849182,0.2120968550443649,0.2697027921676636,0.3957157731056213,0.2947725355625152,0.2539955675601959,0.217985987663269,0.1541100740432739,0.3525168895721435,0.1676640510559082,0.7045451998710632,0.1870019733905792,0.1824029088020324,0.3418181240558624,0.0
4,4,"Ultimately feels emp11111ty and unsatisfying, like swallowing a Communion wafer without the wine.",0,0.1434459239244461,0.151004210114479,0.4193899035453796,0.5944547057151794,0.6022881269454956,0.5180124640464783,0.3081932067871094,0.429350197315216,0.7804622650146484,0.8198177218437195,0.9883707761764526,0.3006866574287414,0.640862226486206,0.4926187694072723,1.3709983825683594,0.8126175999641418,0.5685287714004517,0.6815821528434753,0.975269079208374,0.5491939783096313,0.6647127270698547,0.6758508086204529,0.949765145778656,0.6534964442253113,0.6628144979476929,0.5690592527389526,0.6439001560211182,0.6521618962287903,0.6973056197166443,0.7924088835716248,1.038936972618103,0.7317190766334534,0.7103725671768188,0.6591476798057556,0.7641726136207581,1.1999422311782837,0.9197035431861876,0.792908251285553,0.7838930487632751,0.8100515604019165,0.966804265975952,0.9575278759002686,0.8956447243690491,1.0107752084732056,1.421751618385315,0.6638645529747009,1.0505651235580444,1.38066828250885,1.1592938899993896,1.3795483112335205,1.4265788793563845,2.1083168983459477,2.415893793106079,1.6760371923446655,1.4848755598068235,1.579152226448059,1.5622427463531494,2.049408197402954,2.026274919509888,2.115482807159424,2.4162166118621826,2.367207765579224,1.8548587560653689,1.753448724746704,1.3295667171478271,0.8165576457977295,0.2692687809467315,2.289287567138672,2.0449657440185547,1.4567137956619265,1.3359904289245603,0.8835130333900452,0.5198653936386108,2.241215467453003,1.9171878099441528,1.5246782302856443,1.175915241241455,0.7196204662322998,1.642394781112671,1.515567421913147,1.069648265838623,0.7581630945205688,1.0363190174102783,0.9008190035820008,0.8022945523262024,0.593892514705658,0.3591263890266418,0.2197649031877517,0.2140469998121261,0.6714223027229309,0.7031160593032837,0.2941951751708984,0.2520391643047333,0.4068531095981598,0.261784166097641,0.3404847979545593,0.2920420169830322,0.1311781108379364,0.400217592716217,0.1254829317331314,0.8117438554763794,0.2097719609737396,0.1388629376888275,0.3571711182594299,0.0
5,5,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,0,0.125199407339096,0.14202980697155,0.2991151809692383,0.4781674742698669,0.4848843514919281,0.4033769965171814,0.3019468188285827,0.3977863788604736,0.6904385685920715,0.6408518552780151,0.840962290763855,0.2410554736852646,0.6245176196098328,0.479807436466217,1.2624047994613647,0.6121358275413513,0.54302978515625,0.6916908025741577,0.7682091593742371,0.6182878613471985,0.5467515587806702,0.4901924133300781,0.6808700561523438,0.4069576859474182,0.5205903053283691,0.4629724323749542,0.5132282376289368,0.4750663340091705,0.5015822649002075,0.4737728834152221,1.0942946672439575,0.5850257873535156,0.5568521022796631,0.5351440906524658,0.5542755722999573,1.2944302558898926,0.6907345652580261,0.641520082950592,0.6286508440971375,0.6030995845794678,0.7132048606872559,0.6890344619750977,0.6363282203674316,0.7938276529312134,1.057337999343872,0.5137004256248474,0.7413816452026367,0.9615197777748108,0.803193211555481,1.017045974731445,1.2929420471191406,1.7254351377487185,1.8357632160186768,1.089847207069397,1.0407052040100098,0.9605283141136168,1.0592371225357056,1.3222416639328003,1.2640693187713623,1.4463776350021362,1.733895778656006,1.4361664056777954,1.123947262763977,1.1539080142974854,0.9240670204162598,0.5528512597084045,0.1953196376562118,1.2142735719680786,1.0627864599227903,0.8258241415023804,0.8737336993217468,0.5486294031143188,0.3968832790851593,1.204554319381714,1.096787691116333,0.9159393310546876,0.8366856575012207,0.549700140953064,0.969532310962677,0.9407168626785278,0.7368966341018677,0.6079046130180359,0.641511082649231,0.6084352731704712,0.5578451752662659,0.4106690287590027,0.2388010025024414,0.1704695522785186,0.2083728015422821,0.4604836702346802,0.4932703375816345,0.1882795393466949,0.2514467239379883,0.3687576353549957,0.2701300978660583,0.2289687991142273,0.1900751292705536,0.1512423753738403,0.3445919454097748,0.1622844487428665,0.8848990797996521,0.16953144967556,0.1834585666656494,0.3119069039821625,0.0
6,6,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,0,0.129238873720169,0.1511769145727157,0.4164116382598877,0.5416198372840881,0.5603287220001221,0.4825896322727203,0.3291210234165191,0.3817701339721679,0.6067224740982056,0.665067195892334,0.9622888565063475,0.2075736075639724,0.5002297163009644,0.478624165058136,0.9952162504196168,0.6291446089744568,0.4417757093906402,0.708901047706604,0.741749107837677,0.5653212666511536,0.5326031446456909,0.5093074440956116,0.7782638072967529,0.4973727166652679,0.628932535648346,0.4541651904582977,0.5445854067802429,0.5191211104393005,0.5494505167007446,0.6151682138442993,1.154158353805542,0.607513427734375,0.59373939037323,0.5764107704162598,0.6165582537651062,1.261724591255188,0.819332480430603,0.6810298562049866,0.6812982559204102,0.6483182907104492,0.7697904706001282,0.7590916752815247,0.7217334508895874,0.8220934867858887,1.2216753959655762,0.5415434241294861,0.7423165440559387,1.0511473417282104,0.8221715092658997,0.9594069123268129,0.9540678262710572,1.4406567811965942,2.0233519077301025,1.175919532775879,0.9904130101203918,1.05234956741333,1.078226923942566,1.3849071264266968,1.3252525329589844,1.3343585729599,1.5774295330047607,1.5445923805236816,1.199195146560669,1.1038872003555298,0.8505948781967163,0.549441397190094,0.2039925009012222,1.5827797651290894,1.4194469451904297,1.0434423685073853,0.9860813021659852,0.5988380908966064,0.4126620888710022,1.640091896057129,1.3912432193756104,1.088526725769043,0.8847589492797852,0.5402032136917114,1.1946923732757568,1.0918833017349243,0.8135185241699219,0.5533626079559326,0.7593748569488525,0.6520299911499023,0.5787143707275391,0.4880936741828918,0.2821345925331116,0.1578353345394134,0.229164257645607,0.467698872089386,0.6187654733657837,0.2207811623811721,0.243152841925621,0.4343695044517517,0.2192845493555069,0.2649759948253631,0.2352165281772613,0.1259325593709945,0.4029033780097961,0.1652132719755172,0.6519153118133545,0.1730041652917862,0.1472627371549606,0.3393411338329315,0.0
7,7,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",0,0.1598567217588424,0.2032568305730819,0.4363710582256317,0.3654465973377228,0.4531022608280182,0.4690768718719482,0.303750216960907,0.2420118451118469,0.3402224779129028,0.4257879555225372,0.9276345372200012,0.3259894847869873,0.347594141960144,0.4542916715145111,0.9364213347434998,0.4629847705364227,0.4293176233768463,0.6698464751243591,0.4261393547058105,0.5467668771743774,0.3696029782295227,0.4123895466327667,0.5633935928344727,0.6213261485099792,0.6782312989234924,0.4461142718791961,0.56718909740448,0.5988637804985046,0.6416375637054443,0.6607755422592163,0.9825775027275084,0.6361015439033508,0.640967071056366,0.5889122486114502,0.7395666837692261,1.1238071918487549,0.6247107982635498,0.6782811284065247,0.7125270962715149,0.7582125067710876,0.8386391401290894,0.8323280215263367,0.831549346446991,1.0497663021087646,1.2959659099578855,0.5713911652565002,0.8551604747772217,1.0714876651763916,0.9580214023590088,1.1448402404785156,1.2610324621200562,1.759575128555298,1.8694157600402832,1.234102487564087,1.164386749267578,1.221774935722351,1.1162965297698977,1.481335997581482,1.4435797929763794,1.613905668258667,1.7723069190979004,1.736042857170105,1.2982730865478516,1.3058892488479614,1.0064666271209717,0.6028691530227661,0.2214895486831665,1.6001726388931274,1.3124920129776,0.924849808216095,0.7737900018692017,0.5578058958053589,0.4027826189994812,1.442448973655701,1.150742769241333,0.9881519675254822,0.7264994382858276,0.4282384216785431,0.9603573083877563,0.9156643748283386,0.634339451789856,0.5054461359977722,0.5778432488441467,0.5456031560897827,0.4499066472053528,0.3248651921749115,0.2542533874511719,0.1866614520549774,0.2068424969911575,0.4178578853607178,0.3470689654350281,0.2029808014631271,0.3418071866035461,0.3902279734611511,0.3633290529251098,0.2515242993831634,0.1868745982646942,0.1535562127828598,0.3254897594451904,0.1447725147008896,0.7378656268119812,0.2207034528255462,0.1822335571050644,0.2380409389734268,0.0
8,8,"If Deuces Wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.",0,0.1446384936571121,0.1770060807466507,0.403190553188324,0.3763549625873565,0.4433850347995758,0.3992215991020202,0.3585775792598724,0.3234537243843078,0.4634136259555816,0.4523389935493469,0.8340283632278442,0.3124530911445617,0.4573991298675537,0.4867306649684906,0.8162047266960144,0.4361584484577179,0.4130038619041443,0.6588115096092224,0.5615398287773132,0.5964789390563965,0.4113882184028625,0.3881820440292358,0.5705316066741943,0.479418396949768,0.5847272276878357,0.3823842108249664,0.4617205560207367,0.4635271430015564,0.5113898515701294,0.4861399233341217,1.0413469076156616,0.537250280380249,0.5195507407188416,0.5001891851425171,0.5676671266555786,1.1041916608810425,0.6800661683082581,0.5769495964050293,0.5806843638420105,0.5868535041809082,0.6850153207778931,0.6630117893218994,0.6361516714096069,0.846320390701294,1.1067090034484863,0.526260495185852,0.7270820140838623,0.9658347964286804,0.7820584774017334,1.0247052907943726,1.1841363906860352,1.581712007522583,1.8264297246932983,1.1195932626724243,1.0313944816589355,1.0550693273544312,1.0217503309249878,1.2944412231445312,1.2241138219833374,1.3499252796173096,1.564550280570984,1.3732541799545288,1.1466511487960815,1.1079174280166626,0.8717676997184753,0.5501734614372253,0.2183086276054382,1.4042818546295166,1.1973655223846436,0.8582116961479187,0.8208484649658203,0.5319955945014954,0.4029766321182251,1.3554742336273191,1.1074402332305908,0.8917577266693115,0.7593610882759094,0.4653438329696655,0.9559772610664368,0.8790686130523682,0.6722462177276611,0.5284417867660522,0.6234380006790161,0.5520216822624207,0.5186397433280945,0.3370533883571625,0.2274603843688964,0.1781192570924759,0.1946536600589752,0.4769024550914764,0.3947899639606476,0.1763753890991211,0.3050156235694885,0.3824399411678314,0.3104059398174286,0.2462686151266098,0.178476944565773,0.1563337743282318,0.3293012976646423,0.1490477919578552,0.6796507239341736,0.1998296678066253,0.183811604976654,0.256188690662384,0.0
9,9,The film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.,0,0.1372399032115936,0.1635992974042892,0.3356213569641113,0.3678789734840393,0.413546085357666,0.4258591830730438,0.2573305964469909,0.3450038731098175,0.472472071647644,0.4973663687705993,0.8569620251655579,0.3446545600891113,0.465578019618988,0.4067946970462799,0.93980473279953,0.5201905369758606,0.4175616800785064,0.7516868114471436,0.5769112706184387,0.4555876553058624,0.4583195745944977,0.4665496349334717,0.6606842279434204,0.5108007788658142,0.6440853476524353,0.45687997341156,0.6195972561836243,0.6289215087890625,0.6299493312835693,0.6453100442886353,1.0887657403945925,0.72504061460495,0.7145711779594421,0.6533017754554749,0.7222692966461182,1.1830483675003052,0.8377313613891602,0.8081451058387756,0.7915219068527222,0.8080503940582275,0.9480701088905334,0.9393668174743652,0.8690252304077148,0.9717435836791992,1.278731346130371,0.58973628282547,0.9585782289505004,1.231899976730347,1.0222907066345217,1.190859079360962,1.291285276412964,1.970725417137146,2.337591648101806,1.3717511892318726,1.252739667892456,1.211051106452942,1.2680879831314087,1.608339548110962,1.5257264375686646,1.721519112586975,1.9802650213241575,1.69322407245636,1.338544845581055,1.3665965795516968,1.037434220314026,0.6002026200294495,0.2067721337080001,1.5980926752090454,1.3684147596359253,0.9780461192131042,0.9023858308792114,0.5714477896690369,0.4310526549816131,1.4941625595092771,1.1978960037231443,0.9719017148017884,0.8011161684989929,0.4814063310623169,1.0620907545089722,0.9649123549461364,0.7181786894798279,0.5323320627212524,0.6947365403175354,0.6059600710868835,0.5624446868896484,0.3890793025493622,0.2531940639019012,0.1866855472326278,0.1521306633949279,0.5033487677574158,0.467957854270935,0.2137145102024078,0.2708278596401214,0.2820078432559967,0.2525649964809418,0.2726117074489593,0.208306685090065,0.1343147903680801,0.2520813047885895,0.1573864370584488,0.6968143582344055,0.1915157735347747,0.1594478636980056,0.2283066064119339,0.0
